先生 ， 早 ， 歡迎 光臨 本店 。 三 。,您好 ， 總共 兩 位 。 零 。
很 好 ， 我 帶來 的 葡萄酒 似乎 與 這 頓 飯 融爲一體 。零 。,我 喜歡 這 款 酒 ！ 雞肉 很 好吃 。 二 。
喬治 ， 你 的 雞 怎麼樣 ？ 四 。,我 的 雞肉 味道 很 好 ， 但 很 幹 。 你 的 魚 怎麼樣 ？ 零 。
我 的 雞肉 味道 很 好 ， 但 很 幹 。 你 的 魚 怎麼樣 ？ 零 。,我 的 魚 也 很 幹 。 五 。
我 的 魚 也 很 幹 。 五 。,這 幾乎 就 像 這種 食物 已經 坐 了 太 久 了 。 它 似乎 並 不 新鮮 。 五 。
這 幾乎 就 像 這種 食物 已經 坐 了 太 久 了 。 它 似乎 並 不 新鮮 。 五 。,是的 ， 對 我 來說 似乎 也 是 這樣 。 零 。
是的 ， 對 我 來說 似乎 也 是 這樣 。 零 。,你 的 蔬菜 怎麼樣 ？ 四 。
你 的 蔬菜 怎麼樣 ？ 四 。,我 的 蔬菜 非常 潮溼 。 五 。
我 的 蔬菜 非常 潮溼 。 五 。,我 的 方式 是 一樣 的 。 看 起來 他們 已經 過度 烹飪 了 。 五 。
我 的 方式 是 一樣 的 。 看 起來 他們 已經 過度 烹飪 了 。 五 。,我 通常 不 會 抱怨 ， 但 我 認爲 我們 應該 向 服務員 提 一下 。 五 。
我 通常 不 會 抱怨 ， 但 我 認爲 我們 應該 向 服務員 提 一下 。 五 。,我 同意 。 也許 他們 可以 爲 我們 帶來 更 好 的 食物 。 五 。
喬治 ， 你 的 雞 好 嗎 ？ 四 。,味道 很 好 ， 但 真的 很 幹 。 你 的 魚 好 嗎 ？ 四 。
味道 很 好 ， 但 真的 很 幹 。 你 的 魚 好 嗎 ？ 四 。,我 的 魚 很 幹 。 五 。
我 的 魚 很 幹 。 五 。,我 想 知道 他們 是否 會 在 服務 之前 將 它 放置 太 久 。 五 。
我 想 知道 他們 是否 會 在 服務 之前 將 它 放置 太 久 。 五 。,這 正是 我 的 想法 。零 。
這 正是 我 的 想法 。零 。,你 的 蔬菜 好 嗎 ？ 五 。
你 的 蔬菜 好 嗎 ？ 五 。,蔬菜 有點 糊狀 。 零 。
蔬菜 有點 糊狀 。 零 。,我 的 也 是 。 我 想 他們 讓 他們 做飯 太 久 了 。 五 。
我 的 也 是 。 我 想 他們 讓 他們 做飯 太 久 了 。 五 。,這裏 的 食物 通常 都 很 好 ， 所以 我 想 我們 應該 告訴 服務員 有 問題 。 五 。
這裏 的 食物 通常 都 很 好 ， 所以 我 想 我們 應該 告訴 服務員 有 問題 。 五 。,我 認爲 你 是 對 的 。 也許 他們 可以 給 我們 一個 免費 的 甜點 或 其他 東西 。 五 。
你 的 雞肉 味道 還 好 嗎 ？ 四 。,雞肉 味道 很 好 ， 但 有點 幹 。 你 的 魚 好 嗎 ？ 四 。
雞肉 味道 很 好 ， 但 有點 幹 。 你 的 魚 好 嗎 ？ 四 。,我 的 魚 有 很 好 的 調味料 ， 但 有點 幹 。 五 。
我 的 魚 有 很 好 的 調味料 ， 但 有點 幹 。 五 。,看 起來 好像 他們 忙著 把 它 放在 它 到 我們 面前 。 零 。
看 起來 好像 他們 忙著 把 它 放在 它 到 我們 面前 。 零 。,是的 ， 也許 他們 今晚 在 廚房 裏 做 空 了 。零 。
是的 ， 也許 他們 今晚 在 廚房 裏 做 空 了 。零 。,你 的 蔬菜 有點 糊狀 嗎 ？ 四 。
你 的 蔬菜 有點 糊狀 嗎 ？ 四 。,蔬菜 似乎 不 是 很 新鮮 。 五 。
蔬菜 似乎 不 是 很 新鮮 。 五 。,我 的 也 不 是 那麼 好 。 五 。
我 的 也 不 是 那麼 好 。 五 。,我 通常 喜歡 這裏 的 飯菜 ， 所以 我 想 我們 應該 告訴 服務員 這 頓 飯 有 什麼 問題 。 五 。
我 通常 喜歡 這裏 的 飯菜 ， 所以 我 想 我們 應該 告訴 服務員 這 頓 飯 有 什麼 問題 。 五 。,我 想 我們 應該 讓 別人 知道 。 他們 可能 想 要 解決 問題 。 五 。
你 想 要 一些 甜點 嗎 ？ 四 。,不 ， 謝謝 。 我們 只 需要 支票 。 你 見 過 女 服務員 了 嗎 ？ 零 。
不 ， 謝謝 。 我們 只 需要 支票 。 你 見 過 女 服務員 了 嗎 ？ 零 。,我們 的 女 服務員 來 檢查 。 零 。
我們 的 女 服務員 來 檢查 。 零 。,這裏 的 服務 真的 很 棒 ， 你 不 覺得 嗎 ？ 四 。
這裏 的 服務 真的 很 棒 ， 你 不 覺得 嗎 ？ 四 。,是的 ， 服務 非常 好 。 二 。
那麼 ， 讓 我們 來 看看 支票 。 總價 爲 3 六 。 00 美元 。 九 。,你 認爲 我們 應該 留下 多少 小費 ？ 九 。
通常 人們 會 留下 15％ ， 但 這 是 特殊 的 服務 。 我 想 也許 20％ 是 合適 的 。零 。,我 同意 20％ 的 選擇 是 正確 的 。零 。
好 的 ， 所以 這 會 讓 她 的 小費 達到 七 。 20 美元 。 加上 3 六 。 00 美元 ， 總價 爲 4 三 。 20 美元 。 九 。,是的 ， 真是 個 美味 的 晚餐 ！ 零 。
是的 ， 真是 個 美味 的 晚餐 ！ 零 。,我們 必須 確保 很快 再次 回到 這裏 。 零 。
你 想 要 更 多 咖啡 嗎 ？ 四 。,不 ， 謝謝 。 我 飽 了 。 我們 需要 找到 我們 的 女 服務員 並 獲得 我們 的 賬單 。 九 。
不 ， 謝謝 。 我 飽 了 。 我們 需要 找到 我們 的 女 服務員 並 獲得 我們 的 賬單 。 九 。,女 服務員 現在 正在 提起 這項 法案 。 零 。
女 服務員 現在 正在 提起 這項 法案 。 零 。,這 位 女 服務員 真 的 處在 最 重要 的 事情 上 ， 不 是 嗎 ？ 四 。
這 位 女 服務員 真 的 處在 最 重要 的 事情 上 ， 不 是 嗎 ？ 四 。,是的 ， 這 位 女 服務員 做 得 很 好 。 零 。
好 的 ， 讓 我們 看看 損壞 是 什麼 。 我們 的 餐點 總額 爲 3 六 。 00 美元 。 零 。,你 覺得 什麼 是 適當 的 數量 留下 小費 ？ 四 。
你 覺得 什麼 是 適當 的 數量 留下 小費 ？ 四 。,百分之十五 是 正常 的 小費 ， 但 她 確實 做 得 很 好 。 你 這 次 20％ 的 想法 是 什麼 ？ 四 。
百分之十五 是 正常 的 小費 ， 但 她 確實 做 得 很 好 。 你 這 次 20％ 的 想法 是 什麼 ？ 四 。,是的 ， 20％ 是 完美 的 。零 。
她 的 小費 將 最終 爲 七 。 20 美元 加上 3 六 。 00 美元 的 賬單 。 總 金額 爲 4 三 。 20 美元 。 九 。,是的 ， 這 是 一 頓 美妙 的 一 餐 ！ 二 。
是的 ， 這 是 一 頓 美妙 的 一 餐 ！ 二 。,我 同意 。 也許 我們 下週 可以 再 來 一 次 。 二 。
你 想 訂購 別的 嗎 ？ 四 。,不 ， 我 很 好 。 我們 現在 需要 的 就 是 檢查 。 九 。
不 ， 我 很 好 。 我們 現在 需要 的 就 是 檢查 。 九 。,即使 我們 說話 ， 女 服務員 也 會 帶 著 我們 的 支票 走過 這裏 。 零 。
即使 我們 說話 ， 女 服務員 也 會 帶 著 我們 的 支票 走過 這裏 。 零 。,我 在 這家 餐廳 從未有過 糟糕 的 服務 ， 但 這 次 非常 特別 。 零 。
我 在 這家 餐廳 從未有過 糟糕 的 服務 ， 但 這 次 非常 特別 。 零 。,是的 ， 她 真的 不遺餘力 地 爲 這種 愉快 的 用餐 體驗 。零 。
我們 來 看看 我們 的 賬單 。 我們 的 晚餐 總價 爲 3 六 。 00 美元 。 九 。,我們 應該 留 出 多少 錢 給 小費 ？ 四 。
我 知道 15％ 是 正常 的 小費 ， 但 我 真的 以爲 這 位 服務員 爲 我們 走 了 。 你 怎麼 看待 她 的 20％ ？ 四 。,她 絕對 應該 獲得 20％ 的 小費 。 零 。
所以 我們 可以 將 她 的 小 費七 。 20 美元 添加 到 3 六 。 00 美元 的 賬單 中 ， 總額 將 是 4 三 。 20 美元 。 九 。,是的 ， 多麼 美妙 的 一 餐 ！ 二 。
是的 ， 多麼 美妙 的 一 餐 ！ 二 。,絕對 是 一 頓 美餐 。 我們 有時候 必須 回到 這裏 吃 午飯 。 二 。
你 想 要 一些 甜點 嗎 ？ 四 。,不 ， 謝謝 。 我們 只 需要 支票 。 你 見 過 女 服務員 了 嗎 ？ 四 。
不 ， 謝謝 。 我們 只 需要 支票 。 你 見 過 女 服務員 了 嗎 ？ 四 。,無論如何 我們 的 女 服務員 在 哪裏 ？ 四 。
無論如何 我們 的 女 服務員 在 哪裏 ？ 四 。,是的 ， 這 項 服務 並 不 是 最 好 的 。 那 是 我們 的 女 服務員 嗎 ？ 四 。
是的 ， 這 項 服務 並 不 是 最 好 的 。 那 是 我們 的 女 服務員 嗎 ？ 四 。,我 會 走 過去 買 賬單 ， 因爲 我 不 認爲 女 服務員 很快 就 會 來 這裏 。 零 。
我 會 走 過去 買 賬單 ， 因爲 我 不 認爲 女 服務員 很快 就 會 來 這裏 。 零 。,好 主意 。 把 它 帶 回來 ， 我們 會 一起 搞 清楚 。 零 。
所以 賬單 是 3 六 。 00 美元 。 九 。,你 認爲 我們 應該 留下 多少 小費 ？ 四 。
你 認爲 我們 應該 留下 多少 小費 ？ 四 。,我 的 第一 個 傾向 是 不 留 任何 小費 。 零 。
我 的 第一 個 傾向 是 不 留 任何 小費 。 零 。,我 同意 ， 但 我們 並 不 完全 瞭解 整個 故事 。 廚房 可能 存在 問題 ， 超出 了 她 的 控制 範圍 。 零 。
我 同意 ， 但 我們 並 不 完全 瞭解 整個 故事 。 廚房 可能 存在 問題 ， 超出 了 她 的 控制 範圍 。 零 。,讓 我們 留下 10％ ， 這樣 我們 至少 可以 爲 服務 留下 一些 東西 。 零 。
讓 我們 留下 10％ ， 這樣 我們 至少 可以 爲 服務 留下 一些 東西 。 零 。,我 同意 。 我們 將 留下 三 。 60 美元 的 小 費。九 。
你 想 要 更 多 咖啡 嗎 ？ 四 。,不 ， 謝謝 。 我 飽 了 。 我們 需要 找到 我們 的 女 服務員 並 獲得 我們 的 賬單 。 九 。
不 ， 謝謝 。 我 飽 了 。 我們 需要 找到 我們 的 女 服務員 並 獲得 我們 的 賬單 。 九 。,祝 你 找到 女 服務員 ！ 零 。
祝 你 找到 女 服務員 ！ 零 。,今晚 的 服務 很 糟糕 。 那 是 我們 的 服務器 嗎 ？ 五 。
今晚 的 服務 很 糟糕 。 那 是 我們 的 服務器 嗎 ？ 五 。,我 會 去 檢查 ， 因爲 我們 的 服務器 似乎 沒有 這種 方式 。 零 。
我 會 去 檢查 ， 因爲 我們 的 服務器 似乎 沒有 這種 方式 。 零 。,好 的 。 我會 留 在 這裏 ， 直到 你 回來 。 零 。
所以 晚餐 的 總價 是 3 六 。 00 美元 。 九 。,你 認爲 我們 的 女 服務員 應該 得到 多少 小費 ？ 四 。
你 認爲 我們 的 女 服務員 應該 得到 多少 小費 ？ 四 。,我 想 知道 如果 服務 沒有 提示 是否 合適 。四 。
我 想 知道 如果 服務 沒有 提示 是否 合適 。四 。,我 有點 同樣 的 感覺 ， 但 他們 今晚 可能 真的 很 缺 人 。 零 。
我 有點 同樣 的 感覺 ， 但 他們 今晚 可能 真的 很 缺 人 。 零 。,我 認爲 我們 應該 留下 10％ 。 零 。
我 認爲 我們 應該 留下 10％ 。 零 。,$ 三 。 60 將 是 小費 的 正確 數額 。 九 。
你 想 訂購 別的 嗎 ？ 四 。,不 ， 我 很 好 。 我們 現在 需要 的 就 是 檢查 。 零 。
不 ， 我 很 好 。 我們 現在 需要 的 就 是 檢查 。 零 。,我們 的 女 服務員 今晚 有點 稀缺 ， 不 是 嗎 ？ 四 。
我們 的 女 服務員 今晚 有點 稀缺 ， 不 是 嗎 ？ 四 。,我 認爲 那 是 我們 的 酒吧 服務員 。 男孩 ， 今晚 的 服務 還 不好 。 五 。
我 認爲 那 是 我們 的 酒吧 服務員 。 男孩 ， 今晚 的 服務 還 不好 。 五 。,她 似乎 沒有 這樣 的 方向 ， 所以 我 會 去 檢查 。 零 。
她 似乎 沒有 這樣 的 方向 ， 所以 我 會 去 檢查 。 零 。,好 的 。 把 它 帶 回去 我們 將 它們 合 在 一起 。零 。
我們 的 晚餐 總價 爲 3 六 。 00 美元 。 九 。,你 覺得 提示 的 數量 是 多少 ？ 四 。
你 覺得 提示 的 數量 是 多少 ？ 四 。,我 有點 不 想 爲 我們 收到 的 糟糕 服務 留下 任何 小費 。 零 。
我 有點 不 想 爲 我們 收到 的 糟糕 服務 留下 任何 小費 。 零 。,我 同意 這 是 糟糕 的 服務 ， 但 我 聽到 其他 一 位 服務員 提到 這 是 我們 服務器 工作 的 第一 個 晚上 。零 。
我 同意 這 是 糟糕 的 服務 ， 但 我 聽到 其他 一 位 服務員 提到 這 是 我們 服務器 工作 的 第一 個 晚上 。零 。,我 相信 10％ 是 正確 的 。零 。
我 相信 10％ 是 正確 的 。零 。,我 認爲 三 。 60 美元 的 小費 將 是 合適 的 離開 金額 。 九 。
那麼 ， 你 是 怎麼 喜歡 這家 餐館 的 ？ 四 。,我 覺得 這 很 好 。 二 。
我 覺得 這 很 好 。 二 。,我 覺得 食物 很 棒 。 二 。
我 覺得 食物 很 棒 。 二 。,你 最 喜歡 什麼 ？ 四 。
你 最 喜歡 什麼 ？ 四 。,我 最 喜歡 魚 。 二 。
我 最 喜歡 魚 。 二 。,我 也 喜歡 這 條 魚 ， 但 我 最 喜歡 甜點 。 二 。
我 也 喜歡 這 條 魚 ， 但 我 最 喜歡 甜點 。 二 。,是的 ， 澳洲 堅果 蛋糕 很 棒 。 二 。
是的 ， 澳洲 堅果 蛋糕 很 棒 。 二 。,服務 不 是 一流 的 嗎 ？ 四 。
服務 不 是 一流 的 嗎 ？ 四 。,是的 ， 服務員 非常 細心 。 二 。
是的 ， 服務員 非常 細心 。 二 。,我 希望 很快 能 回到 這家 餐館 。 二 。
你 喜歡 這家 餐館 嗎 ？ 四 。,非常 好 。 二 。
非常 好 。 二 。,食物 很 棒 。 二 。
食物 很 棒 。 二 。,你 最 喜歡 的 菜 是 什麼 ？ 四 。
你 最 喜歡 的 菜 是 什麼 ？ 四 。,魚 是 我 的 最 愛 。 二 。
魚 是 我 的 最 愛 。 二 。,是的 ， 魚 很 棒 ， 但 甜點 很 棒 。 二 。
是的 ， 魚 很 棒 ， 但 甜點 很 棒 。 二 。,我 同意 澳洲 堅果 蛋糕 很 棒 。 二 。
我 同意 澳洲 堅果 蛋糕 很 棒 。 二 。,你 不 覺得 這 項 服務 是 最 好 的 嗎 ？ 四 。
你 不 覺得 這 項 服務 是 最 好 的 嗎 ？ 四 。,是的 ， 我們 的 服務員 真的 爲 我們 走 了 。 二 。
是的 ， 我們 的 服務員 真的 爲 我們 走 了 。 二 。,我 很快 就 想 回到 這家 餐館 。 二 。
你 覺得 這家 餐館 怎麼樣 ？ 四 。,我 真的 很 喜歡 ！ 二 。
我 真的 很 喜歡 ！ 二 。,我 真的 很 喜歡 這裏 的 食物 。 二 。
我 真的 很 喜歡 這裏 的 食物 。 二 。,你 最 喜歡 什麼 ？ 四 。
你 最 喜歡 什麼 ？ 四 。,我 最 喜歡 這 條 魚 。 二 。
我 最 喜歡 這 條 魚 。 二 。,魚 很 特別 ， 但 我 很 喜歡 甜點 。 二 。
魚 很 特別 ， 但 我 很 喜歡 甜點 。 二 。,澳洲 堅果 蛋糕 是 這個 世界 ！ 二 。
澳洲 堅果 蛋糕 是 這個 世界 ！ 二 。,我 真的 覺得 這 項 服務 特別 好 。 二 。
我 真的 覺得 這 項 服務 特別 好 。 二 。,是的 ， 該 服務 確實 增加 了 體驗 。 二 。
是的 ， 該 服務 確實 增加 了 體驗 。 二 。,我 很 期待 回到 這家 餐廳 。 二 。
那 你 怎麼 喜歡 這家 餐館 ？ 四 。,實際上 ， 本來 可以 更 好 。 零 。
實際上 ， 本來 可以 更 好 。 零 。,你 不 喜歡 什麼 ？ 四 。
你 不 喜歡 什麼 ？ 四 。,這 是 一 家 新 餐館 。 我 認爲 他們 沒有 一起 行動 。 零 。
這 是 一 家 新 餐館 。 我 認爲 他們 沒有 一起 行動 。 零 。,你 對 食物 有 什麼 看法 ？ 四 。
你 對 食物 有 什麼 看法 ？ 四 。,我 覺得 食物 很 平庸 。 零 。
我 覺得 食物 很 平庸 。 零 。,服務 也 不 是 很 好 。 五 。
服務 也 不 是 很 好 。 五 。,我 同意 。 服務 不好 。 五 。
我 同意 。 服務 不好 。 五 。,你 覺得 你 想 再 試 一 次 這家 餐館 嗎 ？ 四 。
你 覺得 你 想 再 試 一 次 這家 餐館 嗎 ？ 四 。,不 ， 我 想 我 已經 吃 夠 了 這家 餐館 。 零 。
你 喜歡 這家 餐館 嗎 ？ 四 。,我 真的 不 喜歡 這麼 多 。 五 。
我 真的 不 喜歡 這麼 多 。 五 。,您 認爲 問題 是 什麼 ？ 四 。
您 認爲 問題 是 什麼 ？ 四 。,嗯 ， 他們 很 新 。 我 只是 覺得 他們 還 沒有 準備 好 開放 。 五 。
嗯 ， 他們 很 新 。 我 只是 覺得 他們 還 沒有 準備 好 開放 。 五 。,你 對 食物 有 什麼 看法 ？ 四 。
你 對 食物 有 什麼 看法 ？ 四 。,食物 並 不 那麼 令 人 興奮 。 五 。
食物 並 不 那麼 令 人 興奮 。 五 。,我 認爲 服務 也 不好 。 五 。
我 認爲 服務 也 不好 。 五 。,是的 ， 這 項 服務 肯定 沒有 增加 經驗 。 五 。
是的 ， 這 項 服務 肯定 沒有 增加 經驗 。 五 。,你 想 回到 這家 餐館 嗎 ？ 四 。
你 想 回到 這家 餐館 嗎 ？ 四 。,也許 我們 可以 在 事情 穩定 下來 的 幾 個 月 內 再 試 一 次 。 二 。
你 覺得 那 家 餐館 怎麼樣 ？ 四 。,不 是 那麼 好 。 五 。
不 是 那麼 好 。 五 。,你 最 不 喜歡 什麼 ？ 四 。
你 最 不 喜歡 什麼 ？ 四 。,我 認爲 他們 沒有 一起 行動 。 他們 似乎 沒有 做好 充分 準備 。 五 。
我 認爲 他們 沒有 一起 行動 。 他們 似乎 沒有 做好 充分 準備 。 五 。,你 覺得 食物 好 嗎 ？ 四 。
你 覺得 食物 好 嗎 ？ 四 。,我 對 食物 印象 不 深 。 五 。
我 對 食物 印象 不 深 。 五 。,服務 肯定 會 更 好 。 二 。
服務 肯定 會 更 好 。 二 。,服務 沒有 幫助 。 五 。
服務 沒有 幫助 。 五 。,這 是 一 家 你 想 回來 的 餐館 嗎 ？ 四 。
這 是 一 家 你 想 回來 的 餐館 嗎 ？ 四 。,我 對 再次 嘗試 這家 餐廳 並 不 感 興趣 。 零 。
歡迎 您 ， 您 想 訂購 什麼 ？ 九 。,我 想 要 一個 雙層 芝士 漢堡 。九 。
我 想 要 一個 雙層 芝士 漢堡 。九 。,你 想 要 一切 嗎 ？ 九 。
你 想 要 一切 嗎 ？ 九 。,我 想 要 一切 ， 謝謝 。零 。
我 想 要 一切 ， 謝謝 。零 。,你 想 要 炸 薯條 嗎 ？ 九 。
你 想 要 炸 薯條 嗎 ？ 九 。,我 來 買 一些 大 卷 炸 薯條 。 零 。
我 來 買 一些 大 卷 炸 薯條 。 零 。,我 可以 喝 點 什麼 嗎 ？ 九 。
我 可以 喝 點 什麼 嗎 ？ 九 。,當然 ， 中等 百事可樂 怎麼樣 ？ 零 。
當然 ， 中等 百事可樂 怎麼樣 ？ 零 。,這 就 是 一切 嗎 ？ 九 。
這 就 是 一切 嗎 ？ 九 。,那 就 是 全部 。 謝謝 。零 。
那 就 是 全部 。 謝謝 。零 。,不 客氣 ， 你 的 總價 是 五 。 48 美元 。 九 。
不 客氣 ， 你 的 總價 是 五 。 48 美元 。 九 。,謝謝 。 幹 得 好 。 九 。
我 能 得到 什麼 ？ 九 。,您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。
您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。,有 什麼 東西 嗎 ？ 九 。
有 什麼 東西 嗎 ？ 九 。,聽 起來 不錯 。 九 。
聽 起來 不錯 。 九 。,你 想 要點 炸 薯條 嗎 ？ 九 。
你 想 要點 炸 薯條 嗎 ？ 九 。,我 可以 買 一 大 卷 炸 薯條 嗎 ？ 九 。
我 可以 買 一 大 卷 炸 薯條 嗎 ？ 九 。,你 想 喝 點 東西 嗎 ？ 九 。
你 想 喝 點 東西 嗎 ？ 九 。,給 我 一個 中等 百事可樂 。 九 。
給 我 一個 中等 百事可樂 。 九 。,你 還 想 要 別的 嗎 ？ 九 。
你 還 想 要 別的 嗎 ？ 九 。,不 ， 謝謝 。 而已 。九 。
不 ， 謝謝 。 而已 。九 。,沒 問題 ， 那 將 是 五 。 48 美元 。 九 。
沒 問題 ， 那 將 是 五 。 48 美元 。 九 。,謝謝 。 幹 得 好 。 九 。
我 能 得到 什麼 ？ 九 。,您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。
您好 ， 我 可以 吃 雙層 芝士 漢堡 嗎 ？ 九 。,有 什麼 東西 嗎 ？ 九 。
有 什麼 東西 嗎 ？ 九 。,聽 起來 不錯 。 零 。
聽 起來 不錯 。 零 。,你 想 要點 炸 薯條 嗎 ？ 九 。
你 想 要點 炸 薯條 嗎 ？ 九 。,我 可以 買 一 大 卷 炸 薯條 嗎 ？ 零 。
我 可以 買 一 大 卷 炸 薯條 嗎 ？ 零 。,你 想 喝 點 東西 嗎 ？ 九 。
你 想 喝 點 東西 嗎 ？ 九 。,給 我 一個 中等 百事可樂 。 零 。
給 我 一個 中等 百事可樂 。 零 。,你 還 想 要 別的 嗎 ？ 九 。
你 還 想 要 別的 嗎 ？ 九 。,不 ， 謝謝 。 而已 。零 。
不 ， 謝謝 。 而已 。零 。,沒 問題 ， 那 將 是 五 。 48 美元 。 九 。
沒 問題 ， 那 將 是 五 。 48 美元 。 九 。,非常 感謝 。 不用 找 了 。零 。
我 可以 幫 你 嗎 ？ 九 。,雙層 芝士 漢堡 聽 起來 不錯 。 零 。
雙層 芝士 漢堡 聽 起來 不錯 。 零 。,關於 它 的 一切 ？ 九 。
關於 它 的 一切 ？ 九 。,好 的 ， 拜託 。 零 。
好 的 ， 拜託 。 零 。,你 想 要 炸 薯條 嗎 ？ 九 。
你 想 要 炸 薯條 嗎 ？ 九 。,我 會 喜歡 大 卷 炸 薯條 。 零 。
我 會 喜歡 大 卷 炸 薯條 。 零 。,你 想 喝 點 什麼 嗎 ？ 九 。
你 想 喝 點 什麼 嗎 ？ 九 。,是的 ， 讓 我 有 一個 中等 百事可樂 。 零 。
是的 ， 讓 我 有 一個 中等 百事可樂 。 零 。,這 就 是 全部 嗎 ？ 九 。
這 就 是 全部 嗎 ？ 九 。,是的 ， 就 是 這樣 。 謝謝 。零 。
是的 ， 就 是 這樣 。 謝謝 。零 。,你 的 總價爲五 。 48 美元 。 九 。
